Unnamed: 0,furniture_type,name,discounted_price,original_price,product_details,company
496,Kitchen Cabinet,Qrex Home Traditional Accessories Wall Shelves With Key...,370,501,"['Suitable For: Storage', 'Number of Shelves: 6', 'Number of Drawers: 6', 'W x H x D: 16 mm x 4 mm x 14 mm', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
497,Kitchen Cabinet,JWL Metal Kitchen Cabinet,501,1002,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 4', 'Number of Drawers: 4', 'W x H x D: 60 mm x 75 mm x 20 mm (2 in x 2 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
498,Kitchen Cabinet,THE ATTIC Solid Wood Crockery Cabinet,13043,22475,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 3', 'W x H x D: 780 mm x 1180 mm x 350 mm (2 ft 6 in x 3 ft 10 in x 1 ft 1 in)', 'Pre Assembled (Ready to Use)']",Mob Expert
501,Kitchen Cabinet,Qrex Home Kitchen Accessories Wall Shelves With Key typ...,330,400,"['Suitable For: Storage', 'Number of Shelves: 5', 'Number of Drawers: 5', 'W x H x D: 16 mm x 4 mm x 14 mm', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
504,Kitchen Cabinet,HEYMAK 4PC Bathroom Kitchen Organizer Shower Rack Shelf...,300,501,"['Suitable For: Storage', 'Number of Shelves: 4', 'Number of Drawers: 4', 'W x H x D: 16 mm x 4 mm x 14 mm', 'Pre Assembled (Ready to Use)']",Dedeman
505,Kitchen Cabinet,Arohi Designer Metal Kitchen Cabinet,701,1002,"['Suitable For: Dining &amp; Kitchen Furniture, Storage', 'Number of Shelves: 3', 'Number of Drawers: 3', 'W x H x D: 570 mm x 1.5 mm x 300 mm (1 ft 10 in x 11 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
506,Kitchen Cabinet,HEYMAK 5PC Bathroom Kitchen Plastic Shower Rack Stand a...,250,1002,"['Suitable For: Storage', 'Number of Shelves: 2', 'Number of Drawers: 2', 'W x H x D: 44 mm x 51 mm x 65 mm (1 in x 2 in x 2 in)', 'Pre Assembled (Ready to Use)']",Dedeman
509,Kitchen Cabinet,QXORE 4 ABS Plastic Traceless Self Adhesive self adhesi...,451,1002,"['Suitable For: Storage, Dining &amp; Kitchen Furniture', 'Number of Shelves: 4', 'Number of Drawers: 4', 'W x H x D: 26 mm x 11 mm x 7 mm (1 in)', 'Pre Assembled (Ready to Use)']",Mobila Casa
510,Kitchen Cabinet,NILORO Plastic Kitchen Cabinet,426,902,"['Suitable For: Storage, Dining &amp; Kitchen Furniture', 'Number of Shelves: 2', 'Number of Drawers: 2', 'W x H x D: 20 mm x 15 mm x 10 mm', 'Pre Assembled (Ready to Use)']",Mob Expert
512,Kitchen Cabinet,JWL Metal Kitchen Cabinet,250,501,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 2', 'Number of Drawers: 2', 'W x H x D: 40 mm x 40 mm x 30 mm (1 in x 1 in x 1 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
513,Kitchen Cabinet,sonickarts Plastic Kitchen Cabinet,803,2507,"['Suitable For: Storage', 'Number of Shelves: 5', 'Number of Drawers: 5', 'W x H x D: 36.4 mm x 39.6 mm x 31.4 mm (1 in x 1 in x 1 in)', 'Knock Down - Delivered in non-assembled pieces, installation by service partner']",Ikea
514,Kitchen Cabinet,DZAWIBA Metal Kitchen Cabinet,452,702,"['Suitable For: Storage', 'Number of Shelves: 1', 'Number of Drawers: 1', 'W x H x D: 12 mm x 8 mm x 15 mm', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
517,Kitchen Cabinet,Om Shiv CABINET Engineered Wood Kitchen Cabinet,4012,6019,"['Suitable For: Storage', 'Number of Shelves: 2', 'W x H x D: 62 mm x 62 mm x 32 mm (2 in x 2 in x 1 in)', 'Pre Assembled (Ready to Use)']",Mobila Casa
518,Kitchen Cabinet,RSPOL KITCHEN CABINET Engineered Wood Kitchen Cabinet,4012,6019,"['Suitable For: Storage', 'Number of Shelves: 2', 'W x H x D: 62 mm x 62 mm x 32 mm (2 in x 2 in x 1 in)', 'Pre Assembled (Ready to Use)']",Casa Magica
519,Kitchen Cabinet,kraft bazaar Solid Wood Kitchen Cabinet,20067,40135,"['Suitable For: Storage', 'Number of Shelves: 2', 'Number of Drawers: 4', 'W x H x D: 1500 mm x 900 mm x 400 mm (4 ft 11 in x 2 ft 11 in x 1 ft 3 in)', 'Pre Assembled (Ready to Use)']",Jysk
521,Kitchen Cabinet,Om Shiv Engineered Wood Kitchen Cabinet,4012,6019,"['Suitable For: Storage', 'Number of Shelves: 3', 'W x H x D: 62 mm x 62 mm x 32 mm (2 in x 2 in x 1 in)', 'Pre Assembled (Ready to Use)']",Casa Magica
522,Kitchen Cabinet,S . K Store Metal Kitchen Cabinet,641,2006,"['Suitable For: Storage, Dining &amp; Kitchen Furniture', 'Number of Shelves: 3', 'Number of Drawers: 3', 'W x H x D: 570 mm x 480 mm x 300 mm (1 ft 10 in x 1 ft 6 in x 11 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
524,Kitchen Cabinet,dbeautify Metal Kitchen Cabinet,802,2206,"['Suitable For: Storage, Dining &amp; Kitchen Furniture', 'Number of Shelves: 5', 'Number of Drawers: 5', 'W x H x D: 570 mm x 1.5 mm x 300 mm (1 ft 10 in x 11 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
525,Kitchen Cabinet,KRONIC Pack of 2 Plastic Multiperurpose Home & Kitchen ...,250,400,"['Suitable For: Storage', 'Number of Shelves: 2', 'Number of Drawers: 2', 'W x H x D: 26 mm x 7 mm x 10.5 mm (1 in)', 'Pre Assembled (Ready to Use)']",Ikea
528,Kitchen Cabinet,Lifestar Metal Kitchen Cabinet,200,662,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 1', 'W x H x D: 304.8 mm x 88.9 mm x 88.9 mm (1 ft x 3 in x 3 in)', 'Knock Down - Delivered in non-assembled pieces, installation by service partner']",Jysk
529,Kitchen Cabinet,Katiyar 4 Layer Unit Slim Slide-Out Storage Tower Pull ...,697,2006,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 4', 'Number of Drawers: 4', 'W x H x D: 540 mm x 1000 mm x 120 mm (1 ft 9 in x 3 ft 3 in x 4 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
530,Kitchen Cabinet,JWL Metal Kitchen Cabinet,230,601,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 2', 'Number of Drawers: 2', 'W x H x D: 35 mm x 35 mm x 10 mm (1 in x 1 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
532,Kitchen Cabinet,HXOSET Plastic Kitchen Cabinet Plastic Kitchen Cabinet,381,451,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 5', 'Number of Drawers: 5', 'W x H x D: 25 mm x 11 mm x 7 mm', 'Pre Assembled (Ready to Use)']",Ikea
538,Kitchen Cabinet,JWL Metal Crockery Cabinet,400,701,"['Suitable For: Storage', 'Number of Shelves: 2', 'Number of Drawers: 2', 'W x H x D: 60 mm x 60 mm x 30 mm (2 in x 2 in x 1 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
541,Kitchen Cabinet,KRONIC 4 PCS New Bathroom Organizer Sticker Support Pla...,300,501,"['Suitable For: Storage', 'Number of Shelves: 4', 'Number of Drawers: 4', 'W x H x D: 16 mm x 4 mm x 14 mm', 'Pre Assembled (Ready to Use)']",FurnitureForYou
542,Kitchen Cabinet,HXOSET Plastic Kitchen Cabinet Plastic Kitchen Cabinet,300,400,"['Suitable For: Storage', 'Number of Shelves: 4', 'Number of Drawers: 4', 'W x H x D: 11 mm x 25 mm x 8 mm', 'Pre Assembled (Ready to Use)']",FurnitureForYou
544,Kitchen Cabinet,Dhruv Plastic Kitchen Cabinet,361,1003,"['Suitable For: Storage', 'Number of Shelves: 1', 'Number of Drawers: 1', 'W x H x D: 25 mm x 18 mm x 15 mm', 'Pre Assembled (Ready to Use)']",Casa Magica
545,Kitchen Cabinet,HXOSET Plastic Kitchen Cabinet,198,601,"['Suitable For: Storage', 'Number of Shelves: 2', 'Number of Drawers: 2', 'W x H x D: 20 mm x 10 mm x 10 mm', 'Pre Assembled (Ready to Use)']",Ikea
546,Kitchen Cabinet,CuteKitchen CK KC 24 Shwetha dweep Engineered Wood Croc...,14076,34417,"['Suitable For: Dining &amp; Kitchen Furniture, Storage', 'Number of Shelves: 5', 'Number of Drawers: 1', 'W x H x D: 75 mm x 196 mm x 47 mm (2 in x 7 in x 1 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
548,Kitchen Cabinet,Crystal Furnitech Caelan Engineered Wood Crockery Cabin...,15476,15484,"['Suitable For: Storage', 'Number of Shelves: 3', 'Number of Drawers: 2', 'W x H x D: 800 mm x 1900 mm x 380 mm (2 ft 7 in x 6 ft 2 in x 1 ft 2 in)', 'Knock Down - Delivered in non-assembled pieces, installation by service partner']",Ikea
549,Kitchen Cabinet,EROS Engineered Wood Kitchen Cabinet,8026,14048,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 3', 'W x H x D: 812 mm x 762 mm x 406 mm (2 ft 7 in x 2 ft 6 in x 1 ft 3 in)', 'Knock Down - Delivered in non-assembled pieces, installation by service partner']",Jysk
550,Kitchen Cabinet,CuteKitchen CK KC 229 White Engineered Wood Crockery Ca...,5980,11840,"['Suitable For: Dining &amp; Kitchen Furniture, Storage', 'Number of Shelves: 3', 'W x H x D: 600 mm x 600 mm x 200 mm (1 ft 11 in x 1 ft 11 in x 7 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
552,Kitchen Cabinet,Ganpati Arts Solid Wood Kitchen Cabinet,34863,47159,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 4', 'Number of Drawers: 2', 'W x H x D: 1100 mm x 1800 mm x 400 mm (3 ft 7 in x 5 ft 10 in x 1 ft 3 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
553,Kitchen Cabinet,Ganpati Arts Solid Wood Kitchen Cabinet,35316,47159,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 4', 'Number of Drawers: 2', 'W x H x D: 1100 mm x 1800 mm x 400 mm (3 ft 7 in x 5 ft 10 in x 1 ft 3 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
554,Kitchen Cabinet,CuteKitchen CK KC 129 Engineered Wood Crockery Cabinet,5023,11840,"['Suitable For: Dining &amp; Kitchen Furniture, Storage', 'Number of Shelves: 3', 'W x H x D: 600 mm x 600 mm x 200 mm (1 ft 11 in x 1 ft 11 in x 7 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
556,Kitchen Cabinet,Ganpati Arts Solid Wood Kitchen Cabinet,27166,34115,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 4', 'Number of Drawers: 2', 'W x H x D: 460 mm x 1590 mm x 870 mm (1 ft 6 in x 5 ft 2 in x 2 ft 10 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
557,Kitchen Cabinet,choyal Sheesham Wood Wooden Kitchen Cabinet With 2 Shel...,18060,25586,"['Suitable For: Storage', 'Number of Shelves: 2', 'Number of Drawers: 3', 'W x H x D: 889 mm x 660.4 mm x 406.4 mm (2 ft 10 in x 2 ft 1 in x 1 ft 3 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
558,Kitchen Cabinet,CuteKitchen CK KC 629 Engineered Wood Crockery Cabinet,5023,11840,"['Suitable For: Dining &amp; Kitchen Furniture, Storage', 'Number of Shelves: 3', 'W x H x D: 600 mm x 600 mm x 200 mm (1 ft 11 in x 1 ft 11 in x 7 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
560,Kitchen Cabinet,kingwood furniture Solid Wood Crockery Cabinet,14891,23771,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 2', 'Number of Drawers: 2', 'W x H x D: 560 mm x 1150 mm x 400 mm (1 ft 10 in x 3 ft 9 in x 1 ft 3 in)', 'Pre Assembled (Ready to Use)']",FurnitureForYou
561,Kitchen Cabinet,the brown wynk Solid Wood Kitchen Cabinet,11539,19064,"['Suitable For: Storage', 'Number of Shelves: 3', 'Number of Drawers: 3', 'W x H x D: 590 mm x 1110 mm x 400 mm (1 ft 11 in x 3 ft 7 in x 1 ft 3 in)', 'Pre Assembled (Ready to Use)']",Casa Magica
562,Kitchen Cabinet,TimberTaste KOSA-SB-NT Solid Wood Kitchen Cabinet,22303,26379,"['Suitable For: Dining &amp; Kitchen Furniture, Storage', 'Number of Shelves: 2', 'W x H x D: 1070 mm x 900 mm x 380 mm (3 ft 6 in x 2 ft 11 in x 1 ft 2 in)', 'Pre Assembled (Ready to Use)']",Jysk
563,Kitchen Cabinet,Crystal Furnitech Claus Engineered Wood Kitchen Cabinet,2428,3010,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 4', 'W x H x D: 69.8 cm x 36.5 cm x 15.7 cm (2 ft 3 in x 1 ft 2 in x 6 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
564,Kitchen Cabinet,AnDecy Countertop Kitchen Hanging Organizer - Coffee Mu...,439,601,"['Suitable For: Storage', 'Number of Shelves: 1', 'W x H x D: 50 mm x 220 mm x 220 mm (1 in x 8 in x 8 in)', 'Pre Assembled (Ready to Use)']",Casa Magica
565,Kitchen Cabinet,TimberTaste JOHN-SB-DW Solid Wood Kitchen Cabinet,22303,26379,"['Suitable For: Storage, Dining &amp; Kitchen Furniture', 'Number of Shelves: 4', 'W x H x D: 1070 mm x 900 mm x 380 mm (3 ft 6 in x 2 ft 11 in x 1 ft 2 in)', 'Pre Assembled (Ready to Use)']",Mob Expert
568,Kitchen Cabinet,TimberTaste JOHN-SB-NT Solid Wood Crockery Cabinet,24076,28476,"['Suitable For: Storage', 'Number of Shelves: 4', 'W x H x D: 1070 mm x 900 mm x 380 mm (3 ft 6 in x 2 ft 11 in x 1 ft 2 in)', 'Pre Assembled (Ready to Use)']",Mob Expert
570,Kitchen Cabinet,KRONIC Pack of 3 Plastic Sticker Support Bathroom Shelf...,300,501,"['Suitable For: Storage', 'Number of Shelves: 2', 'Number of Drawers: 2', 'W x H x D: 11 mm x 6 mm x 5 mm', 'Pre Assembled (Ready to Use)']",Mob Expert
572,Kitchen Cabinet,HANGERILLA Plastic Kitchen Cabinet,584,1504,"['Suitable For: Storage', 'Number of Shelves: 2', 'W x H x D: 520 mm x 540 mm x 300 mm (1 ft 8 in x 1 ft 9 in x 11 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",FurnitureForYou
573,Kitchen Cabinet,kraft bazaar Solid Wood Crockery Cabinet,16856,30101,"['Suitable For: Storage', 'Number of Shelves: 4', 'W x H x D: 60 mm x 185 mm x 42 mm (2 in x 7 in x 1 in)', 'Pre Assembled (Ready to Use)']",Casa Rusu
576,Kitchen Cabinet,Home Centre Engineered Wood Kitchen Cabinet,49666,76411,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 5', 'W x H x D: 45 mm x 89 mm x 160 mm (1 in x 3 in x 6 in)', 'Pre Assembled (Ready to Use)']",Casa Rusu
577,Kitchen Cabinet,VRAVMO ABS Plastic Multipurpose Kitchen Bathroom Wall H...,275,1002,"['Suitable For: Storage', 'Number of Shelves: 4', 'Number of Drawers: 4', 'W x H x D: 280 mm x 110 mm x 70 mm (11 in x 4 in x 2 in)', 'Pre Assembled (Ready to Use)']",FurnitureForYou
578,Kitchen Cabinet,HXOSET Plastic Kitchen Cabinet Corner Plastic Kitchen C...,285,399,"['Suitable For: Storage', 'Number of Shelves: 3', 'Number of Drawers: 3', 'W x H x D: 25 mm x 8 mm x 7 mm', 'Pre Assembled (Ready to Use)']",Ikea
580,Kitchen Cabinet,Shagun Arts Sheesham Wood Sideboard Solid Wood Kitchen ...,17057,29098,"['Suitable For: Storage, Dining &amp; Kitchen Furniture', 'Number of Shelves: 4', 'Number of Drawers: 2', 'W x H x D: 450 mm x 750 mm x 1150 mm (1 ft 5 in x 2 ft 5 in x 3 ft 9 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Ikea
581,Kitchen Cabinet,kraft bazaar Mercury Solid Wood Crockery Cabinet,28592,42138,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 2', 'Number of Drawers: 4', 'W x H x D: 1900 mm x 900 mm x 400 mm (6 ft 2 in x 2 ft 11 in x 1 ft 3 in)', 'Pre Assembled (Ready to Use)']",FurnitureForYou
582,Kitchen Cabinet,Balaji Wooden Kitchen Cabinet Solid Wood Kitchen Cabine...,20467,32109,"['Suitable For: Storage', 'Number of Shelves: 1', 'W x H x D: 880 mm x 760 mm x 460 mm (2 ft 10 in x 2 ft 5 in x 1 ft 6 in)', 'Pre Assembled (Ready to Use)']",Ikea
584,Kitchen Cabinet,kraft bazaar Solid Wood Crockery Cabinet,18060,30101,"['Suitable For: Storage', 'Number of Shelves: 4', 'Number of Drawers: 2', 'W x H x D: 500 mm x 1800 mm x 400 mm (1 ft 7 in x 5 ft 10 in x 1 ft 3 in)', 'Pre Assembled (Ready to Use)']",FurnitureForYou
585,Kitchen Cabinet,Saffron Borneo Solid Wood Crockery Cabinet,20919,42142,"['Suitable For: Storage', 'Number of Shelves: 9', 'Number of Drawers: 3', 'W x H x D: 1193.8 mm x 508 mm x 431.8 mm (3 ft 10 in x 1 ft 8 in x 1 ft 5 in)', 'Pre Assembled (Ready to Use)']",Jysk
586,Kitchen Cabinet,Balaji Wooden Solid Crockery Cabinet Solid Wood Crocker...,36672,55187,"['Suitable For: Storage, Dining &amp; Kitchen Furniture', 'Number of Shelves: 4', 'Number of Drawers: 2', 'W x H x D: 880 mm x 1880 mm x 430 mm (2 ft 10 in x 6 ft 2 in x 1 ft 4 in)', 'Pre Assembled (Ready to Use)']",Mobila Casa
588,Kitchen Cabinet,Shagun Arts Solid Wood Kitchen Cabinet,15552,28094,"['Suitable For: Storage, Dining &amp; Kitchen Furniture', 'Number of Shelves: 2', 'W x H x D: 450 mm x 750 mm x 1150 mm (1 ft 5 in x 2 ft 5 in x 3 ft 9 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
589,Kitchen Cabinet,kraft bazaar Mercury Solid Wood Crockery Cabinet,29098,40135,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 5', 'Number of Drawers: 2', 'W x H x D: 1010 mm x 1800 mm x 450 mm (3 ft 3 in x 5 ft 10 in x 1 ft 5 in)', 'Pre Assembled (Ready to Use)']",Jysk
592,Kitchen Cabinet,TimberTaste NORA-SB-DW Solid Wood Crockery Cabinet,24076,28476,"['Suitable For: Storage, Dining &amp; Kitchen Furniture', 'Number of Shelves: 2', 'W x H x D: 1070 mm x 900 mm x 380 mm (3 ft 6 in x 2 ft 11 in x 1 ft 2 in)', 'Pre Assembled (Ready to Use)']",Mob Expert
593,Kitchen Cabinet,Qrex Pack Of 4 Pcs ABS Plastic Multiperurpose Home Kitc...,348,802,"['Suitable For: Dining &amp; Kitchen Furniture', 'Number of Shelves: 4', 'Number of Drawers: 4', 'W x H x D: 16 mm x 4 mm x 14 mm', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
594,Kitchen Cabinet,TimberTaste Sheesham Wood Solid Wood Kitchen Cabinet,22303,26379,"['Suitable For: Storage, Dining &amp; Kitchen Furniture', 'Number of Shelves: 2', 'W x H x D: 1070 mm x 900 mm x 380 mm (3 ft 6 in x 2 ft 11 in x 1 ft 2 in)', 'Pre Assembled (Ready to Use)']",Dedeman
596,Kitchen Cabinet,TimberTaste NORA-SB-NT Solid Wood Crockery Cabinet,21972,28476,"['Suitable For: Storage, Dining &amp; Kitchen Furniture', 'Number of Shelves: 2', 'W x H x D: 1070 mm x 900 mm x 380 mm (3 ft 6 in x 2 ft 11 in x 1 ft 2 in)', 'Pre Assembled (Ready to Use)']",Jysk
597,Kitchen Cabinet,Shagun Arts Wooden Sideboard Cabinet With 2 Drawers Sto...,17057,29098,"['Suitable For: Storage, Dining &amp; Kitchen Furniture', 'Number of Shelves: 2', 'Number of Drawers: 2', 'W x H x D: 1150 mm x 750 mm x 450 mm (3 ft 9 in x 2 ft 5 in x 1 ft 5 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
598,Kitchen Cabinet,Zobby Stainless Steel 4 Layer Wall Mount Kitchen Dish R...,1303,3511,"['Suitable For: Storage', 'Number of Shelves: 2', 'Number of Drawers: 4', 'W x H x D: 600 mm x 600 mm x 250 mm (1 ft 11 in x 1 ft 11 in x 9 in)', 'DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Dedeman
