Unnamed: 0,furniture_type,name,discounted_price,original_price,product_details,company
66,Shoerack,Ebee Store Metal Shoe Stand,25,82,"['Material Subtype: Carbon Steel', 'Width x Height: 34 cm x 40 cm (1 ft 1 in x 1 ft 3 in)', 'Type: Shoe Stand', 'Capacity: 12', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Magica
67,Shoerack,Sleepyhead Footsie Combo Engineered Wood Shoe Rack,817,1155,"['Material Subtype: Carbon Steel', 'Width x Height: 145 cm x 90 cm (4 ft 9 in x 2 ft 11 in)', 'Type: Shoe Rack', 'Capacity: 25', 'Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner']",Dedeman
68,Shoerack,BAE Plastic Shoe Stand,39,66,"['Material Subtype: PP', 'Width x Height: 56 cm x 76 cm (1 ft 10 in x 2 ft 5 in)', 'Type: Shoe Stand', 'Capacity: 8', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
69,Shoerack,Bhimada Metal Collapsible Shoe Stand,40,124,"['Material Subtype: Cast Iron', 'Width x Height: 600 mm x 780 mm (1 ft 11 in x 2 ft 6 in)', 'Type: Collapsible Shoe Stand', 'Capacity: 12', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
70,Shoerack,CMerchants Home Creative 5 layer collapsible shoe rack ...,49,107,"['Material Subtype: Carbon Steel', 'Width x Height: 60 cm x 98 cm (1 ft 11 in x 3 ft 2 in)', 'Type: Collapsible Shoe Stand', 'Capacity: 15', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
71,Shoerack,DeckUp Lexis 3-Door Dark Wenge Engineered Wood Shoe Rac...,411,825,"['Material Subtype: Particle Board', 'Width x Height: 114 cm x 68 cm (3 ft 8 in x 2 ft 2 in)', 'Type: Shoe Rack', 'Capacity: 12', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mob Expert
73,Shoerack,GO HOOKED Plastic Shoe Stand,24,58,"['Material Subtype: PP', 'Width x Height: 52 cm x 57 cm (1 ft 8 in x 1 ft 10 in)', 'Type: Shoe Stand', 'Capacity: 12', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
74,Shoerack,MEZIRE  6 Shelves Steel Cotted Shoe Rack Metal Shoe Sta...,52,247,"['Material Subtype: Cast Iron', 'Width x Height: 65.5 cm x 93 cm (2 ft 1 in x 3 ft)', 'Type: Shoe Stand', 'Capacity: 18', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Mobila Casa
75,Shoerack,SPECIALITY PANELS Real Texture Dark Wood Velvet Finish ...,289,412,"['Material Subtype: Particle Board', 'Width x Height: 60 cm x 75 cm (1 ft 11 in x 2 ft 5 in)', 'Type: Shoe Rack', 'Capacity: 15', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Casa Rusu
76,Shoerack,Flipkart Perfect Homes Studio 3 Shelf Multipurpose Bamb...,56,107,"['Material Subtype: Cast Iron', 'Width x Height: 50 cm x 52 cm (1 ft 7 in x 1 ft 8 in)', 'Type: Shoe Stand', 'Capacity: 12', 'Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.']",Jysk
